"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","direct_social","dat3A_var","dat3A_var_l","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0292","147","2009-2012","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","ad",2806,1969,1969,136,349,NA,5,"neck bite marks","behaviour","no",2.02,"no",2.1,NA,"no","yes",3.18,0.15,NA,NA,1.3,2.3,NA,NA,NA,NA,NA,4.4754,NA,NA,0.86,NA,0.24,NA,0.86,0.48,"Table 4","FS","groups vary between 2 and 4 but they use n=3.18 for estimating TBV; trait mean and SD are given split by sex in table 2; VP is calculated in a separate model; other var 1 and 2 are variance attributed to residual of male and female (so they could be added to give Vres?); PEr of group mates of the same sex is also given additionally in Table 4 (can this be added/converted)?; note that the paper uses the same data as Alemu et al. 2014b (but runs different models) and thus it may be a replication","MM","MM: 1) total Va is 1.67, 2)response variables were log-transformed, important to write down in case we need it later on, 3) I would not pull together data from different models, i.e., phenotypic variance. , and also, not sum up residuals until we have a final decision on how to proceed with that
4) I'd say age = adult, 5) important to flag the use of the same dataset than Alemu 2014, yes. They are def. not independent
","mean and SD estimated after; VP set to NA, VA updated","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","13","Revise",4.4754,2.02,NA,NA,NA,2016,NA,4.4754,0.0335165571792466,0.0335165571792466,0.373151003262278,0.373151003262278,0.034,0.000508646998982706,NA,"V_a",1.67,0.512823626428664,7.58528107863913,107,"Neovison vison"
"IGE0292","147","2009-2012","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","ad",2806,1969,1969,136,349,NA,5,"neck bite marks","behaviour","no",2.02,"no",2.1,NA,"no","yes",3.18,0.15,NA,NA,1.3,2.3,NA,NA,NA,NA,NA,4.4754,NA,NA,0.86,NA,0.24,NA,0.86,0.48,"Table 4","FS","groups vary between 2 and 4 but they use n=3.18 for estimating TBV; trait mean and SD are given split by sex in table 2; VP is calculated in a separate model; other var 1 and 2 are variance attributed to residual of male and female (so they could be added to give Vres?); PEr of group mates of the same sex is also given additionally in Table 4 (can this be added/converted)?; note that the paper uses the same data as Alemu et al. 2014b (but runs different models) and thus it may be a replication","MM","MM: 1) total Va is 1.67, 2)response variables were log-transformed, important to write down in case we need it later on, 3) I would not pull together data from different models, i.e., phenotypic variance. , and also, not sum up residuals until we have a final decision on how to proceed with that
4) I'd say age = adult, 5) important to flag the use of the same dataset than Alemu 2014, yes. They are def. not independent
","mean and SD estimated after; VP set to NA, VA updated","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","13","Revise",4.4754,2.02,NA,NA,NA,2016,NA,4.4754,0.0335165571792466,0.0335165571792466,0.373151003262278,0.373151003262278,0.034,0.000508646998982706,NA,"V_ige_2",0.15,-1.89711998488588,7.58528107863913,108,"Neovison vison"
"IGE0292","148","2009-2012","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","ad",2806,1969,1969,136,349,NA,5,"body bite marks","behaviour","no",2.2,"no",2.43,NA,"no","yes",3.18,0.27,NA,NA,3.12,3.57,NA,NA,NA,NA,NA,5.9418,NA,NA,0.8,NA,0.4,NA,2.91,0.59,"Table 4","FS","groups vary between 2 and 4 but they use n=3.18 for estimating TBV; trait mean and SD are given split by sex in table 2; VP is calculated in a separate model; other var 1 and 2 are variance attributed to residual of male and female (so they could be added to give Vres?); PEr of group mates of the same sex is also given additionally in Table 4 (can this be added/converted)?; note that the paper uses the same data as Alemu et al. 2014b (but runs different models) and thus it may be a replication","MM","MM:  2)response variables were log-transformed, important to write down in case we need it later on, 3) I would not pull together data from different models, i.e., phenotypic variance. , and also, not sum up residuals until we have a final decision on how to proceed with that
4) I'd say age = adult, 5) important to flag the use of the same dataset than Alemu 2014, yes. They are def. not independent
","mean and SD estimated after; VP set to NA, ","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","13","Revise",5.9418,2.2,NA,NA,NA,2016,NA,5.9418,0.0454407755225689,0.0454407755225689,0.15651822679996,0.15651822679996,0.045,0.000508646998982706,NA,"V_a",0.93,-0.0725706928348354,7.58528107863913,109,"Neovison vison"
"IGE0292","148","2009-2012","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","ad",2806,1969,1969,136,349,NA,5,"body bite marks","behaviour","no",2.2,"no",2.43,NA,"no","yes",3.18,0.27,NA,NA,3.12,3.57,NA,NA,NA,NA,NA,5.9418,NA,NA,0.8,NA,0.4,NA,2.91,0.59,"Table 4","FS","groups vary between 2 and 4 but they use n=3.18 for estimating TBV; trait mean and SD are given split by sex in table 2; VP is calculated in a separate model; other var 1 and 2 are variance attributed to residual of male and female (so they could be added to give Vres?); PEr of group mates of the same sex is also given additionally in Table 4 (can this be added/converted)?; note that the paper uses the same data as Alemu et al. 2014b (but runs different models) and thus it may be a replication","MM","MM:  2)response variables were log-transformed, important to write down in case we need it later on, 3) I would not pull together data from different models, i.e., phenotypic variance. , and also, not sum up residuals until we have a final decision on how to proceed with that
4) I'd say age = adult, 5) important to flag the use of the same dataset than Alemu 2014, yes. They are def. not independent
","mean and SD estimated after; VP set to NA, ","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","13","Revise",5.9418,2.2,NA,NA,NA,2016,NA,5.9418,0.0454407755225689,0.0454407755225689,0.15651822679996,0.15651822679996,0.045,0.000508646998982706,NA,"V_ige_2",0.27,-1.30933331998376,7.58528107863913,110,"Neovison vison"
"IGE0292","149","2009-2012","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","ad",2806,1969,1969,136,349,NA,5,"tail bite marks","behaviour","no",2.22,"no",2.6,NA,"no","yes",3.18,0.11,NA,NA,2.66,5.68,NA,NA,NA,NA,NA,6.7858,NA,NA,0.86,NA,0.25,NA,1.81,0.33,"Table 4","FS","groups vary between 2 and 4 but they use n=3.18 for estimating TBV; trait mean and SD are given split by sex in table 2; VP is calculated in a separate model; other var 1 and 2 are variance attributed to residual of male and female (so they could be added to give Vres?); PEr of group mates of the same sex is also given additionally in Table 4 (can this be added/converted)?; note that the paper uses the same data as Alemu et al. 2014b (but runs different models) and thus it may be a replication","MM","MM: 2)response variables were log-transformed, important to write down in case we need it later on, 3) I would not pull together data from different models, i.e., phenotypic variance. , and also, not sum up residuals until we have a final decision on how to proceed with that
4) I'd say age = adult, 5) important to flag the use of the same dataset than Alemu 2014, yes. They are def. not independent
","mean and SD estimated after; VP set to NA, ","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","13","Revise",6.7858,2.22,NA,NA,NA,2016,NA,6.7858,0.016210321553833,0.016210321553833,0.110524919685225,0.110524919685225,0.016,0.000508646998982706,NA,"V_a",0.75,-0.287682072451781,7.58528107863913,111,"Neovison vison"
"IGE0292","149","2009-2012","Neovison vison","mammals","Research Centre Foulum, Denmark","captive","experimental","both","ad",2806,1969,1969,136,349,NA,5,"tail bite marks","behaviour","no",2.22,"no",2.6,NA,"no","yes",3.18,0.11,NA,NA,2.66,5.68,NA,NA,NA,NA,NA,6.7858,NA,NA,0.86,NA,0.25,NA,1.81,0.33,"Table 4","FS","groups vary between 2 and 4 but they use n=3.18 for estimating TBV; trait mean and SD are given split by sex in table 2; VP is calculated in a separate model; other var 1 and 2 are variance attributed to residual of male and female (so they could be added to give Vres?); PEr of group mates of the same sex is also given additionally in Table 4 (can this be added/converted)?; note that the paper uses the same data as Alemu et al. 2014b (but runs different models) and thus it may be a replication","MM","MM: 2)response variables were log-transformed, important to write down in case we need it later on, 3) I would not pull together data from different models, i.e., phenotypic variance. , and also, not sum up residuals until we have a final decision on how to proceed with that
4) I'd say age = adult, 5) important to flag the use of the same dataset than Alemu 2014, yes. They are def. not independent
","mean and SD estimated after; VP set to NA, ","log","no","gaussian",NA,NA,"Neovison vison","Foulum_DK","13","Revise",6.7858,2.22,NA,NA,NA,2016,NA,6.7858,0.016210321553833,0.016210321553833,0.110524919685225,0.110524919685225,0.016,0.000508646998982706,NA,"V_ige_2",0.11,-2.20727491318972,7.58528107863913,112,"Neovison vison"
"IGE0294","188","2001-2004","Sus scrofa","mammals","Smithfield Premium Genetics Group (Roanoke Rapids, NC)","captive","experimental","F","ad",8004,4946,4946,NA,NA,2409,NA,"average daily weight","development","no",611,"no",46,NA,"no","no",13.7,50,NA,NA,168,90,NA,NA,NA,NA,1224,NA,0.15,0.03,NA,NA,NA,NA,NA,NA,"Table 3","MM","v1= litter variance
v2 = pen variance

pen group size varied within a range of 12 to 16 (averaging 13.7)","DF","No fixed effect of partner? They include """"contemporary group"""" but I think that is """"farm-barn-batch""""; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, added social h2, changed to no social fixed effect","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Smithfield_US","14","Revise",NA,611,NA,NA,NA,2005,1766.66666666667,1766.66666666667,0.0283018867924528,0.03,0.15,0.15,0.03,0.000202306291725673,0.03,"V_a",265,5.57972982598622,8.50633444808136,113,"Sus scrofa"
"IGE0294","188","2001-2004","Sus scrofa","mammals","Smithfield Premium Genetics Group (Roanoke Rapids, NC)","captive","experimental","F","ad",8004,4946,4946,NA,NA,2409,NA,"average daily weight","development","no",611,"no",46,NA,"no","no",13.7,50,NA,NA,168,90,NA,NA,NA,NA,1224,NA,0.15,0.03,NA,NA,NA,NA,NA,NA,"Table 3","MM","v1= litter variance
v2 = pen variance

pen group size varied within a range of 12 to 16 (averaging 13.7)","DF","No fixed effect of partner? They include """"contemporary group"""" but I think that is """"farm-barn-batch""""; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, added social h2, changed to no social fixed effect","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Smithfield_US","14","Revise",NA,611,NA,NA,NA,2005,1766.66666666667,1766.66666666667,0.0283018867924528,0.03,0.15,0.15,0.03,0.000202306291725673,0.03,"V_ige_2",50,3.91202300542815,8.50633444808136,114,"Sus scrofa"
"IGE0380","41","2009-2011","Oreochromis niloticus","fish","Aquaculture Extension Center, Jitra, Kedah State,Malaysia","captive","experimental","both","ad",37670,6330,6330,140,167,NA,10,"harvest live weight","morphology","no",166,"no",58.97,NA,"yes","yes",16,7e-05,NA,NA,0.016,0.01,NA,NA,NA,NA,0.04,0.103,NA,NA,-0.38,NA,-6e-04,NA,0.033,0.32,"Table 5","AST","Year assigned as 2009-2011 because year 2012 was excluded from the analyses; harvest weight was transformed to natural logarithm; fixed eff of partner trait set to yes because one fixed effect is average age at harvest of the group mates; V other 1 = group effects, V other 2 = non-genetic kin effects; group size is accounted for when estimating τ2","FS","note that model 3 is not the one with lowest AIC but it's the most complete  one that estimates DGE and IGE (others that include maternal effects don't have either DGE or IGE)",NA,"log","no","gaussian",NA,"yes","Oreochromis niloticus","Jitra_MY","17","Accept",0.103,166,NA,NA,NA,2016,NA,0.103,0.000679611650485437,0.000679611650485437,0.349514563106796,0.349514563106796,0.001,0.000158052789631737,NA,"V_a",0.036,-3.32423634052603,8.75305551513822,115,"Oreochromis niloticus"
"IGE0380","41","2009-2011","Oreochromis niloticus","fish","Aquaculture Extension Center, Jitra, Kedah State,Malaysia","captive","experimental","both","ad",37670,6330,6330,140,167,NA,10,"harvest live weight","morphology","no",166,"no",58.97,NA,"yes","yes",16,7e-05,NA,NA,0.016,0.01,NA,NA,NA,NA,0.04,0.103,NA,NA,-0.38,NA,-6e-04,NA,0.033,0.32,"Table 5","AST","Year assigned as 2009-2011 because year 2012 was excluded from the analyses; harvest weight was transformed to natural logarithm; fixed eff of partner trait set to yes because one fixed effect is average age at harvest of the group mates; V other 1 = group effects, V other 2 = non-genetic kin effects; group size is accounted for when estimating τ2","FS","note that model 3 is not the one with lowest AIC but it's the most complete  one that estimates DGE and IGE (others that include maternal effects don't have either DGE or IGE)",NA,"log","no","gaussian",NA,"yes","Oreochromis niloticus","Jitra_MY","17","Accept",0.103,166,NA,NA,NA,2016,NA,0.103,0.000679611650485437,0.000679611650485437,0.349514563106796,0.349514563106796,0.001,0.000158052789631737,NA,"V_ige_2",7e-05,-9.56701531591492,8.75305551513822,116,"Oreochromis niloticus"
"IGE0385","197","2001-2015","Sus scrofa","mammals","Yorkshire Sunjin, Danyang, Korea,","captive","experimental","both","ad",37858,33120,33120,385,2520,NA,3,"average daily gain","development","no",802,"no",93,NA,"no","yes",8.2,18,NA,NA,298,249,32,NA,NA,NA,3816,7163,0.34,NA,0.03,NA,5,NA,3464,0.48,"Table 2-3","MM","v1= group variance
v2= birth litter variance
v3= social early-life E variance
","DF","I think there are 37858 ID in pedigree and 33120 ID with records; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, changed to 37858 ID in pedigree and 33120 ID with records; changed social fixed effect to no","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","YorkshireSunjin_KOR","18","Revise",7163,802,NA,NA,NA,2019,7167.64705882353,7163,0.00251291358369398,0.00251291358369398,0.340220577970124,0.34,0.003,3.01959718573542e-05,NA,"V_a",2437,7.79852305362521,10.4078926084992,117,"Sus scrofa"
"IGE0385","197","2001-2015","Sus scrofa","mammals","Yorkshire Sunjin, Danyang, Korea,","captive","experimental","both","ad",37858,33120,33120,385,2520,NA,3,"average daily gain","development","no",802,"no",93,NA,"no","yes",8.2,18,NA,NA,298,249,32,NA,NA,NA,3816,7163,0.34,NA,0.03,NA,5,NA,3464,0.48,"Table 2-3","MM","v1= group variance
v2= birth litter variance
v3= social early-life E variance
","DF","I think there are 37858 ID in pedigree and 33120 ID with records; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, changed to 37858 ID in pedigree and 33120 ID with records; changed social fixed effect to no","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","YorkshireSunjin_KOR","18","Revise",7163,802,NA,NA,NA,2019,7167.64705882353,7163,0.00251291358369398,0.00251291358369398,0.340220577970124,0.34,0.003,3.01959718573542e-05,NA,"V_ige_2",18,2.89037175789616,10.4078926084992,118,"Sus scrofa"
"IGE0406","126",NA,"Drosophila serrata","arthropods","Forster stock, University of Queensland, AUS","captive","experimental","F","ad",NA,418,418,60,120,NA,NA,"Z,Z-5,9-C25:2","metabolism & physiology","no",NA,"no",NA,NA,"no","yes",2,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2, Table 3","FS","Info on sample sizes is taken from ref. 27, p 2328 (paper with same data but no IGEs estimated - sizes are 432 males, 418 females -how to pool?); info on model is on supplementary information online; a lot of info is missing on the other components in the model; as IGE and DGE are estimated in a variation of the animal model (IGE estimated on males, DGEs estimated on females),  I have interpreted IGEs as the effect of female genotype on male CHC but it is not clearly worded; sex is both since DGE are estimated on females and IGEs on males","MM","MM: I dont understand your reporting of the pedigre stats. why only the first row has the 60 sires and 120 dams? and later, the same values than for the field? 2) for the sample size, I'd say we take the female one a sit is the DGE sex.  Then, we should also change sex to females, no?
","updated pedigree stats; sex assigned to F and sample size reported for F","non_transf",NA,"gaussian",NA,NA,"Drosophila serrata","Forster_AUS","21","Revise",NA,NA,NA,NA,NA,2005,NA,NA,NA,NA,NA,NA,NA,0.00240963855421687,NA,"V_a",0.187,-1.67664666212755,6.03548143252476,119,"Drosophila serrata"
