"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","Va","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","H2_2_Zr","direct_social","dat3C_I","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0242","34","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1867,1867,NA,NA,NA,NA,"average daily gain (ADG) period 3","development","no",106.5,"no",NA,NA,"no","yes",27.5,39.98,0.12,NA,NA,13.26,NA,NA,NA,NA,NA,152.84,NA,NA,NA,NA,NA,1.25,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,106.5,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000536480686695279,NA,NA,"I_a",0.00352487381251515,7.53208814354172,73,"Bos taurus"
"IGE0242","34","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1867,1867,NA,NA,NA,NA,"average daily gain (ADG) period 3","development","no",106.5,"no",NA,NA,"no","yes",27.5,39.98,0.12,NA,NA,13.26,NA,NA,NA,NA,NA,152.84,NA,NA,NA,NA,NA,1.25,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,106.5,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000536480686695279,NA,NA,"I_ige",1.05799113932421e-05,7.53208814354172,74,"Bos taurus"
"IGE0242","35","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1866,1866,NA,NA,NA,NA,"average daily gain (ADG) period 4","development","no",108.125,"no",NA,NA,"no","yes",27.5,43.74,0.05,NA,NA,8.39,NA,NA,NA,NA,NA,120.6,NA,NA,NA,NA,NA,0.1,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,108.125,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000536768652710682,NA,NA,"I_a",0.00374133449163019,7.53155238140729,75,"Bos taurus"
"IGE0242","35","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1866,1866,NA,NA,NA,NA,"average daily gain (ADG) period 4","development","no",108.125,"no",NA,NA,"no","yes",27.5,43.74,0.05,NA,NA,8.39,NA,NA,NA,NA,NA,120.6,NA,NA,NA,NA,NA,0.1,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,108.125,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000536768652710682,NA,NA,"I_ige",4.27678839921147e-06,7.53155238140729,76,"Bos taurus"
"IGE0242","36","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1864,1864,NA,NA,NA,NA,"average daily gain (ADG) period 5","development","no",108.625,"no",NA,NA,"no","yes",27.5,47.66,0.08,NA,NA,4.13,NA,NA,NA,NA,NA,106.54,NA,NA,NA,NA,NA,0.77,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,108.625,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000537345513164965,NA,NA,"I_a",0.00403919164257688,7.53047999524554,77,"Bos taurus"
"IGE0242","36","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1864,1864,NA,NA,NA,NA,"average daily gain (ADG) period 5","development","no",108.625,"no",NA,NA,"no","yes",27.5,47.66,0.08,NA,NA,4.13,NA,NA,NA,NA,NA,106.54,NA,NA,NA,NA,NA,0.77,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,108.625,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000537345513164965,NA,NA,"I_ige",6.78001114994021e-06,7.53047999524554,78,"Bos taurus"
"IGE0242","37","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1863,1863,NA,NA,NA,NA,"average daily gain (ADG) period 6","development","no",108.375,"no",NA,NA,"no","yes",27.5,42.02,0.08,NA,NA,3.69,NA,NA,NA,NA,NA,94.8,NA,NA,NA,NA,NA,0.67,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,108.375,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000537634408602151,NA,NA,"I_a",0.0035776497993186,7.52994337060159,79,"Bos taurus"
"IGE0242","37","1972-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1863,1863,NA,NA,NA,NA,"average daily gain (ADG) period 6","development","no",108.375,"no",NA,NA,"no","yes",27.5,42.02,0.08,NA,NA,3.69,NA,NA,NA,NA,NA,94.8,NA,NA,NA,NA,NA,0.67,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; data extracted from Table 3 because Table 7 did not include the covariance; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,108.375,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000537634408602151,NA,NA,"I_ige",6.81132755700828e-06,7.52994337060159,80,"Bos taurus"
"IGE0242","38","1972-1974 and 1976-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1634,1634,NA,NA,NA,NA,"average daily gain (ADG) period 7","development","no",106,"no",NA,NA,"no","yes",27.5,41.98,0.14,NA,NA,7.85,NA,NA,NA,NA,NA,92.35,NA,NA,NA,NA,NA,1.63,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,106,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000613120784794605,NA,NA,"I_a",0.00373620505517978,7.39878627541995,81,"Bos taurus"
"IGE0242","38","1972-1974 and 1976-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,1634,1634,NA,NA,NA,NA,"average daily gain (ADG) period 7","development","no",106,"no",NA,NA,"no","yes",27.5,41.98,0.14,NA,NA,7.85,NA,NA,NA,NA,NA,92.35,NA,NA,NA,NA,NA,1.63,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,106,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.000613120784794605,NA,NA,"I_ige",1.24599501601994e-05,7.39878627541995,82,"Bos taurus"
"IGE0242","39","1972 and 1974 and 1978-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,946,946,NA,NA,NA,NA,"average daily gain (ADG) period 8","development","no",100.5,"no",NA,NA,"no","yes",27.5,27.13,0.04,NA,NA,3.8,NA,NA,NA,NA,NA,92.89,NA,NA,NA,NA,NA,1.02,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,100.5,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.00106044538706257,NA,NA,"I_a",0.00268607212692755,6.85224256905188,83,"Bos taurus"
"IGE0242","39","1972 and 1974 and 1978-1979","Bos taurus","mammals",NA,"captive","experimental","M","both",3649,946,946,NA,NA,NA,NA,"average daily gain (ADG) period 8","development","no",100.5,"no",NA,NA,"no","yes",27.5,27.13,0.04,NA,NA,3.8,NA,NA,NA,NA,NA,92.89,NA,NA,NA,NA,NA,1.02,NA,NA,NA,"Table 3","AST","Hereford bulls used; group size reported as a range between 25 and 30, so an approximate mean calculated for our purposes ((25+30)/2); age set to both because it is unclear at what age would bulls be considered adults, but the period studied seemingly cover both stages from juveniles to adult; Trait mean approximated as the mean of the yearly means provided in Table 1; V other 1 = pen id; estimates for BW as response not extracted because no competition effects could exist and the authors just ran it as a robustness test","MM","MM: to consider, given that you calculate by hand the trait mean, it also would be possible to calculate the SD, right?",NA,"non_transf",NA,"gaussian",NA,NA,"Bos taurus","AnimalResearch_US","9","Accept",NA,100.5,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,0.00106044538706257,NA,NA,"I_ige",3.96029801242544e-06,6.85224256905188,84,"Bos taurus"
"IGE0243","119","1999-2005","Sus scrofa","mammals","University of Nebraska Agricultural Research Development Center Swine Research Farm","captive","experimental","both","ad",61151,3524,3524,NA,NA,NA,25,"final body weight (BW)","morphology","no",93.43,"no",12.09,NA,"no","yes",10,45.7,0.1,NA,0,4.5,8.2,NA,NA,NA,NA,55,117.7,0.388,0,0.07,NA,0.2,NA,55.7,NA,"Table 1 (model 1)","FS","age not specified by authors, looked online what is considered adult; says lines have been developed for 25 yrs but not clear whether that can be used for depth of pedigree; chosen model is the most complete (to have all estimates) but not the best; V other 1 is litter mates (could this be also considered permanent environment?); they also provide ige/vp = 0.001","DF","Depth of ped  = 25. They give variance attributed to pen effects but I don't think we should use this as focal VPE, instead it should be v other 1 and make litter var V other 2.","added h2_social, added pedigree depth, updated v other 1 and v other 2, VPE to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","AgriculturalResearch_US","10","Revise",117.7,93.43,NA,NA,NA,2010,117.783505154639,117.7,0.000849617672047579,0,0.388275276125743,0.388,0,0.000284010224368077,0,0.409,"I_a",0.00523532325526351,8.16735198705607,85,"Sus scrofa"
"IGE0243","119","1999-2005","Sus scrofa","mammals","University of Nebraska Agricultural Research Development Center Swine Research Farm","captive","experimental","both","ad",61151,3524,3524,NA,NA,NA,25,"final body weight (BW)","morphology","no",93.43,"no",12.09,NA,"no","yes",10,45.7,0.1,NA,0,4.5,8.2,NA,NA,NA,NA,55,117.7,0.388,0,0.07,NA,0.2,NA,55.7,NA,"Table 1 (model 1)","FS","age not specified by authors, looked online what is considered adult; says lines have been developed for 25 yrs but not clear whether that can be used for depth of pedigree; chosen model is the most complete (to have all estimates) but not the best; V other 1 is litter mates (could this be also considered permanent environment?); they also provide ige/vp = 0.001","DF","Depth of ped  = 25. They give variance attributed to pen effects but I don't think we should use this as focal VPE, instead it should be v other 1 and make litter var V other 2.","added h2_social, added pedigree depth, updated v other 1 and v other 2, VPE to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","AgriculturalResearch_US","10","Revise",117.7,93.43,NA,NA,NA,2010,117.783505154639,117.7,0.000849617672047579,0,0.388275276125743,0.388,0,0.000284010224368077,0,0.409,"I_ige",1.14558495738808e-05,8.16735198705607,86,"Sus scrofa"
"IGE0243","120","1999-2005","Sus scrofa","mammals","University of Nebraska Agricultural Research Development Center Swine Research Farm","captive","experimental","both","ad",61151,3512,3512,NA,NA,NA,25,"backfat depth","morphology","no",2.1,"no",0.5,NA,"no","yes",10,0.0972,2e-04,NA,NA,0.0066,0.0065,NA,NA,NA,NA,0.0952,0.214,0.453,0.001,0.078,NA,2e-04,NA,0.118,NA,"Table 2 (model 2)","FS","age not specified by authors, looked online what is considered adult; says lines have been developed for 25 yrs but not clear whether that can be used for depth of pedigree; chosen model is the most complete (to have all estimates) but not the best; V other 1 is litter mates (could this be also considered ;permanent environment?); they also provide ige/vp = 0.001","DF","Depth of ped  = 25. They give variance attributed to pen effects but I don't think we should use this as focal VPE, instead it should be v other 1 and make litter var V other 2.","added h2_social, added pedigree depth, updated v other 1 and v other 2, VPE to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","AgriculturalResearch_US","10","Revise",0.214,2.1,NA,NA,NA,2010,0.214569536423841,0.214,0.000934579439252336,0.001,0.454205607476636,0.453,0.001,0.000284981476204047,0.001,0.488,"I_a",0.0220408163265306,8.16394095475501,87,"Sus scrofa"
"IGE0243","120","1999-2005","Sus scrofa","mammals","University of Nebraska Agricultural Research Development Center Swine Research Farm","captive","experimental","both","ad",61151,3512,3512,NA,NA,NA,25,"backfat depth","morphology","no",2.1,"no",0.5,NA,"no","yes",10,0.0972,2e-04,NA,NA,0.0066,0.0065,NA,NA,NA,NA,0.0952,0.214,0.453,0.001,0.078,NA,2e-04,NA,0.118,NA,"Table 2 (model 2)","FS","age not specified by authors, looked online what is considered adult; says lines have been developed for 25 yrs but not clear whether that can be used for depth of pedigree; chosen model is the most complete (to have all estimates) but not the best; V other 1 is litter mates (could this be also considered ;permanent environment?); they also provide ige/vp = 0.001","DF","Depth of ped  = 25. They give variance attributed to pen effects but I don't think we should use this as focal VPE, instead it should be v other 1 and make litter var V other 2.","added h2_social, added pedigree depth, updated v other 1 and v other 2, VPE to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","AgriculturalResearch_US","10","Revise",0.214,2.1,NA,NA,NA,2010,0.214569536423841,0.214,0.000934579439252336,0.001,0.454205607476636,0.453,0.001,0.000284981476204047,0.001,0.488,"I_ige",4.53514739229025e-05,8.16394095475501,88,"Sus scrofa"
